DATE,p_saving_rate,target,mortgage_rate,IPI_Cement,PPI_Cement,permit,PPI_Concrete,population,new_private_house,emratio,income,new_private_hw_under,GDP,home_ow_rate,house_st,total_emp_cons,labor_percent,all_Const_Emp,monthly_supply,unemployed_rate,MSPUS
2008-03-01,2.9,167.90400000000002,5.97,141.695,208.9,967.0,5.247024072160486,303707.0,4644.708413508158,62.7,12314.7,1014.0,14706.538,67.9,1005.0,7406.0,66.1,867.3,10.25,5.1,233900.0
2008-04-01,2.4,167.324,5.9175,141.7131,210.4,1008.0,5.247024072160486,303926.0,3838.790608056641,62.7,12302.6,1009.0,14865.701,68.1,1013.0,7327.0,65.9,854.6,10.25,5.0,235300.0
2008-05-01,6.8,167.021,6.036,137.6036,207.7,995.0,5.243333058215277,304157.0,4394.898538570141,62.5,12879.3,991.0,14865.701,68.1,973.0,7274.0,66.1,840.8,10.25,5.4,235300.0
2008-06-01,4.6,166.537,6.32,134.7346,204.1,1180.0,5.243333058215277,304396.0,4394.898538570141,62.4,12661.0,975.0,14865.701,68.1,1046.0,7213.0,66.1,824.8,10.25,5.6,235300.0
2008-07-01,3.6,165.713,6.426,135.0042,207.9,921.0,5.245443876940969,304646.0,4138.338300876545,62.2,12514.8,955.0,14898.999,67.7,923.0,7160.0,66.1,812.7,10.25,5.8,226500.0
2008-08-01,3.1,164.27700000000002,6.4775,126.4443,207.9,858.0,5.255931650051599,304903.0,3815.9177679790846,62.0,12426.0,936.0,14898.999,67.7,844.0,7114.0,66.1,800.3,10.25,6.1,226500.0
2008-09-01,3.9,161.912,6.0375,122.5937,207.5,797.0,5.258536496536192,305158.0,4479.460451882474,61.9,12445.0,904.0,14898.999,67.7,820.0,7044.0,66.0,782.5,10.25,6.1,226500.0
2008-10-01,4.9,159.16299999999998,6.2,118.4615,207.8,736.0,5.288771953704505,305403.0,3990.3627108106516,61.7,12446.5,876.0,14608.209,67.5,777.0,6967.0,66.0,766.4,10.25,6.5,222500.0
2008-11-01,6.0,156.072,6.0875,110.4791,207.3,626.0,5.288771953704505,305620.0,4087.3624738220133,61.4,12387.1,842.0,14608.209,67.5,652.0,6813.0,65.9,747.5,10.25,6.8,222500.0
2008-12-01,5.8,152.545,5.286,103.7368,206.9,554.0,5.288771953704505,305827.0,3834.2140731490317,61.0,12238.5,806.0,14608.209,67.5,560.0,6701.0,65.8,732.4,10.25,7.3,222500.0
2009-01-01,5.9,149.363,5.0475,95.2495,211.1,545.0,5.288771953704505,306035.0,2748.95269883253,60.6,12125.6,783.0,14430.902,67.4,490.0,6567.0,65.7,712.1,10.25,7.8,208400.0
2009-02-01,5.4,147.618,5.13,97.6872,207.2,558.0,5.288771953704505,306237.0,2931.0352906652843,60.3,12007.4,756.0,14430.902,67.4,582.0,6446.0,65.8,688.8,10.25,8.3,208400.0
2009-03-01,5.8,146.515,5.0025,86.881,205.1,513.0,5.288771953704505,306438.0,3018.4700379230007,59.9,11965.3,717.0,14430.902,67.4,505.0,6291.0,65.6,667.1,10.25,8.7,208400.0
2009-04-01,6.5,146.94299999999998,4.81,81.9703,209.5,521.0,5.288771953704505,306645.0,3049.180866143451,59.8,12009.4,677.0,14381.236,67.4,478.0,6154.0,65.7,655.8,10.25,9.0,220900.0
2009-05-01,7.8,148.16899999999998,4.8575,78.8737,207.6,556.0,5.288267030694535,306863.0,2926.6757335827015,59.6,12179.6,650.0,14381.236,67.4,540.0,6100.0,65.7,643.9,9.3,9.4,220900.0
2009-06-01,6.1,149.797,5.42,78.7749,204.9,601.0,5.288267030694535,307090.0,2835.396599823578,59.4,12042.9,627.0,14381.236,67.4,585.0,6010.0,65.7,634.9,8.5,9.5,220900.0
2009-07-01,5.4,150.749,5.222,79.6953,203.1,595.0,5.288267030694535,307322.0,2835.396599823578,59.3,11998.4,611.0,14448.882,67.4,594.0,5932.0,65.5,629.1,7.9,9.5,214300.0
2009-08-01,4.4,150.66899999999998,5.1925,77.1998,202.1,616.0,5.288267030694535,307570.0,2813.7405550432627,59.1,12011.2,588.0,14448.882,67.4,586.0,5855.0,65.4,620.8,7.5,9.6,214300.0
2009-09-01,5.5,149.628,5.0575,76.367,201.9,609.0,5.288267030694535,307826.0,2509.5295484012013,58.7,12061.1,576.0,14448.882,67.4,585.0,5787.0,65.1,612.8,7.8,9.6,214300.0
2009-10-01,5.1,148.585,4.952,67.7512,200.6,583.0,5.288267030694535,308071.0,2615.929474560267,58.5,12069.4,554.0,14651.249,67.2,534.0,5716.0,65.0,606.4,7.4,9.6,219000.0
2009-11-01,5.5,147.939,4.875,74.3749,199.9,623.0,5.288267030694535,308289.0,3040.4006387671047,58.6,12129.6,532.0,14651.249,67.2,588.0,5696.0,65.0,602.3,7.6,9.6,219000.0
2009-12-01,5.4,146.664,4.93,69.8002,198.5,664.0,5.288267030694535,308495.0,2633.026798224532,58.3,12188.2,517.0,14651.249,67.2,581.0,5654.0,64.6,596.2,8.0,9.6,219000.0
2010-01-01,5.6,145.003,5.03,68.4778,198.4,636.0,5.285738584341177,308706.0,2374.51628595401,58.5,12267.7,501.0,14764.61,67.2,614.0,5580.0,64.8,583.1,8.1,9.6,222900.0
2010-02-01,5.3,143.053,4.99,66.3508,197.9,650.0,5.285738584341177,308904.0,2294.9960615369037,58.5,12267.6,493.0,14764.61,67.2,604.0,5500.0,64.9,578.3,8.3,9.6,222900.0
2010-03-01,5.3,143.597,4.9675,74.3844,196.3,687.0,5.285738584341177,309095.0,2149.80940996617,58.5,12330.9,492.0,14764.61,67.2,636.0,5537.0,64.9,580.3,7.1,9.6,222900.0
2010-04-01,6.0,145.404,5.098,83.5931,194.6,637.0,5.2832037287379885,309289.0,2577.5340473708297,58.7,12441.8,488.0,14980.193,66.9,687.0,5553.0,65.2,579.8,6.2,9.6,219500.0
2010-05-01,6.4,147.04,4.8875,81.0539,193.3,575.0,5.2832037287379885,309485.0,2429.203249974179,58.6,12543.7,476.0,14980.193,66.9,583.0,5520.0,64.9,578.1,9.3,9.6,219500.0
2010-06-01,6.2,147.70600000000002,4.7375,79.9611,192.3,587.0,5.2832037287379885,309691.0,3261.252919609431,58.5,12550.7,447.0,14980.193,66.9,536.0,5516.0,64.6,577.2,8.3,9.4,219500.0
2010-07-01,6.1,147.566,4.564,78.0626,191.7,579.0,5.2832037287379885,309913.0,1892.9204593175966,58.5,12588.7,443.0,15141.607,66.7,546.0,5508.0,64.6,570.2,8.9,9.4,224100.0
2010-08-01,6.2,146.431,4.4275,80.8866,191.5,580.0,5.2832037287379885,310146.0,1973.8324925846525,58.6,12652.9,444.0,15141.607,66.7,599.0,5524.0,64.7,568.7,8.8,9.5,224100.0
2010-09-01,6.1,144.612,4.346,80.733,190.8,563.0,5.2832037287379885,310385.0,2137.444913998256,58.5,12673.4,439.0,15141.607,66.7,594.0,5501.0,64.6,568.0,7.6,9.5,224100.0
2010-10-01,5.9,143.13299999999998,4.225,82.9329,190.0,558.0,5.2832037287379885,310612.0,2026.7487111353435,58.3,12723.6,436.0,15309.474,66.5,543.0,5508.0,64.4,563.3,8.2,9.4,224300.0
2010-11-01,5.8,141.82299999999998,4.3,82.6805,188.5,560.0,5.2832037287379885,310820.0,1812.6259921226704,58.2,12765.5,431.0,15309.474,66.5,545.0,5506.0,64.6,560.8,8.2,9.6,224300.0
2010-12-01,6.2,140.632,4.714,80.3226,187.9,632.0,5.2832037287379885,311020.0,1864.746281589501,58.3,12873.1,427.0,15309.474,66.5,539.0,5467.0,64.3,559.7,7.0,9.3,224300.0
2011-01-01,6.6,139.04,4.755,79.0521,185.8,576.0,5.2832037287379885,311204.0,1685.483170988666,58.3,13080.7,431.0,15351.448,66.5,630.0,5427.0,64.2,556.9,7.3,9.1,226900.0
2011-02-01,6.9,137.735,4.9525,82.803,185.4,542.0,5.2832037287379885,311373.0,2067.623654537475,58.4,13155.6,424.0,15351.448,66.5,517.0,5451.0,64.1,559.0,8.1,9.0,226900.0
2011-03-01,6.3,137.78799999999998,4.836,80.3605,186.5,583.0,5.2832037287379885,311551.0,1969.772479734607,58.4,13178.2,420.0,15351.448,66.5,600.0,5477.0,64.2,562.4,7.2,9.0,226900.0
2011-04-01,6.3,139.16,4.84,80.2154,189.0,581.0,5.2832037287379885,311740.0,1800.6361462735738,58.4,13212.8,417.0,15557.539,66.0,554.0,5485.0,64.2,563.5,6.7,9.1,228100.0
2011-05-01,6.3,140.694,4.6375,83.0405,188.0,618.0,5.297316866214453,311935.0,1800.6361462735738,58.3,13239.1,415.0,15557.539,66.0,561.0,5516.0,64.1,560.1,6.6,9.0,228100.0
2011-06-01,6.5,141.946,4.51,85.5086,186.9,636.0,5.297316866214453,312147.0,1921.1702795199435,58.2,13295.7,416.0,15557.539,66.0,608.0,5528.0,64.0,567.5,6.6,9.1,228100.0
2011-07-01,6.7,142.343,4.545,86.6224,188.6,621.0,5.297316866214453,312372.0,2145.686485985013,58.2,13375.8,417.0,15647.68,66.1,623.0,5547.0,64.0,565.1,6.7,9.0,223500.0
2011-08-01,6.7,141.787,4.27,88.4423,187.8,647.0,5.297316866214453,312605.0,2063.5295643050895,58.3,13400.3,414.0,15647.68,66.1,585.0,5552.0,64.1,564.4,6.5,9.0,223500.0
2011-09-01,6.4,140.16899999999998,4.106,87.5078,189.3,610.0,5.297316866214453,312842.0,2018.591394211446,58.4,13401.5,417.0,15647.68,66.1,650.0,5584.0,64.2,565.6,6.3,9.0,223500.0
2011-10-01,6.3,138.411,4.0675,88.3034,180.8,671.0,5.3003153692107094,313060.0,1868.7665054847364,58.4,13406.4,422.0,15842.259,65.9,610.0,5588.0,64.1,571.7,6.0,8.8,221100.0
2011-11-01,6.4,136.667,3.9925,87.7571,181.9,706.0,5.3003153692107094,313260.0,1945.4440750638003,58.6,13419.7,433.0,15842.259,65.9,711.0,5593.0,64.1,571.9,5.7,8.6,221100.0
2011-12-01,7.2,135.168,3.958,92.3676,182.5,697.0,5.299816242671772,313454.0,2047.167829743747,58.6,13548.9,434.0,15842.259,65.9,694.0,5611.0,64.0,575.0,5.3,8.5,221100.0
2012-01-01,7.4,134.168,3.915,95.8403,185.4,712.0,5.299816242671772,313636.0,1784.6720098004896,58.4,13631.6,441.0,16068.805,65.6,723.0,5626.0,63.7,575.2,5.3,8.3,238400.0
2012-02-01,7.3,133.997,3.89,95.3474,185.8,738.0,5.299816242671772,313811.0,1848.6809933626412,58.5,13731.1,450.0,16068.805,65.6,704.0,5629.0,63.8,576.8,4.8,8.3,238400.0
2012-03-01,7.6,135.865,3.954,93.6095,185.2,806.0,5.299816242671772,313993.0,1933.3003238118683,58.5,13798.5,458.0,16068.805,65.6,695.0,5625.0,63.8,573.0,4.9,8.2,238400.0
2012-04-01,7.9,138.471,3.91,94.8689,187.2,732.0,5.299816242671772,314176.0,2299.1691481065586,58.4,13868.1,463.0,16207.115,65.6,753.0,5618.0,63.7,572.0,4.9,8.2,238700.0
2012-05-01,7.9,141.048,3.798,92.7701,188.7,796.0,5.307277107919509,314368.0,2112.754532734456,58.5,13850.3,474.0,16207.115,65.6,708.0,5604.0,63.7,574.0,4.7,8.2,238700.0
2012-06-01,7.9,143.16899999999998,3.675,91.4465,188.8,794.0,5.3067814449601665,314576.0,2108.6444949697707,58.6,13837.1,486.0,16207.115,65.6,757.0,5621.0,63.8,576.2,4.8,8.2,238700.0
2012-07-01,7.0,144.282,3.55,90.0581,188.3,849.0,5.3067814449601665,314796.0,2320.0549963907974,58.5,13752.9,490.0,16319.541,65.4,740.0,5632.0,63.7,583.4,4.6,8.2,248800.0
2012-08-01,6.7,144.705,3.602,90.1465,189.0,840.0,5.3067814449601665,315031.0,2353.5427472240954,58.4,13768.5,495.0,16319.541,65.4,754.0,5648.0,63.5,584.8,4.6,8.1,248800.0
2012-09-01,7.2,144.358,3.4975,89.7802,189.1,930.0,5.3067814449601665,315264.0,2220.1154270688266,58.7,13914.1,511.0,16319.541,65.4,847.0,5661.0,63.6,586.5,4.5,7.8,248800.0
2012-10-01,7.8,143.968,3.3825,91.4772,188.8,887.0,5.3067814449601665,315485.0,2547.7418409909315,58.8,14049.2,520.0,16420.419,65.3,915.0,5674.0,63.8,582.7,4.9,7.8,251700.0
2012-11-01,8.7,143.961,3.352,95.9137,189.1,917.0,5.3067814449601665,315692.0,2286.6539841427507,58.7,14230.7,534.0,16420.419,65.3,833.0,5684.0,63.6,590.9,4.6,7.7,251700.0
2012-12-01,10.9,143.869,3.345,96.1474,188.3,941.0,5.3067814449601665,315877.0,2324.2362381248113,58.7,14581.4,551.0,16420.419,65.3,976.0,5724.0,63.7,594.7,4.5,7.9,251700.0
2013-01-01,4.9,144.313,3.414,98.907,194.7,940.0,5.310245937413311,316038.0,2479.881002427444,58.6,13880.4,559.0,16648.189,65.2,888.0,5746.0,63.7,595.6,4.0,8.0,258400.0
2013-02-01,4.7,145.16299999999998,3.5325,100.6487,194.4,980.0,5.310245937413311,316191.0,2543.4909065403863,58.6,13902.0,581.0,16648.189,65.2,962.0,5784.0,63.4,597.9,4.1,7.7,258400.0
2013-03-01,4.8,147.96200000000002,3.565,100.5747,194.6,936.0,5.310245937413311,316357.0,2917.9601248274694,58.5,13932.2,596.0,16648.189,65.2,1010.0,5802.0,63.3,601.9,4.2,7.5,258400.0
2013-04-01,5.1,150.969,3.445,95.5687,196.2,1012.0,5.322033893165353,316535.0,2471.421656547765,58.6,13974.9,606.0,16728.687,65.1,835.0,5796.0,63.4,607.6,4.4,7.6,268100.0
2013-05-01,5.3,153.86,3.536,99.5607,197.5,1003.0,5.322033893165353,316729.0,2454.5185948991484,58.6,14052.5,620.0,16728.687,65.1,930.0,5829.0,63.4,610.4,4.6,7.5,268100.0
2013-06-01,5.4,156.428,4.07,101.1157,197.5,942.0,5.322033893165353,316934.0,2573.274206085259,58.6,14083.9,629.0,16728.687,65.1,839.0,5855.0,63.4,610.8,4.1,7.5,268100.0
2013-07-01,5.2,158.28799999999998,4.37,101.9294,197.2,997.0,5.322033893165353,317156.0,2779.15323529212,58.7,14072.0,640.0,16953.838,65.2,880.0,5859.0,63.3,610.6,5.5,7.3,264800.0
2013-08-01,5.2,159.39600000000002,4.456,103.143,197.7,964.0,5.312220271717028,317397.0,2697.3191949132843,58.7,14117.3,654.0,16953.838,65.2,917.0,5878.0,63.3,613.8,5.5,7.2,264800.0
2013-09-01,5.3,159.675,4.49,105.1505,197.6,1004.0,5.312220271717028,317635.0,2744.643190257859,58.7,14181.7,661.0,16953.838,65.2,850.0,5910.0,63.2,615.1,5.4,7.2,264800.0
2013-10-01,4.7,159.558,4.192,103.4174,197.9,1044.0,5.312220271717028,317864.0,2852.7428991344946,58.3,14152.3,670.0,17192.019,65.1,925.0,5931.0,62.8,621.2,4.9,7.2,273600.0
2013-11-01,4.5,159.365,4.255,100.2048,198.0,1029.0,5.312220271717028,318076.0,3018.4700379230007,58.6,14209.6,687.0,17192.019,65.1,1100.0,5963.0,63.0,625.8,5.0,6.9,273600.0
2013-12-01,4.5,159.282,4.4575,99.2019,197.4,1005.0,5.312220271717028,318276.0,2753.263423281304,58.7,14266.5,707.0,17192.019,65.1,1002.0,5932.0,62.9,628.6,5.2,6.7,273600.0
2014-01-01,5.2,159.37,4.432,96.8279,200.8,976.0,5.337538079701318,318464.0,3014.087349234703,58.8,14369.2,713.0,17197.738,64.9,888.0,5985.0,62.9,632.4,5.1,6.6,275200.0
2014-02-01,5.3,159.872,4.3025,96.6639,199.2,1039.0,5.337538079701318,318642.0,3181.4258190725673,58.7,14456.4,714.0,17197.738,64.9,944.0,6007.0,62.9,641.6,5.3,6.7,275200.0
2014-03-01,5.2,161.189,4.3425,98.2095,199.3,1067.0,5.337538079701318,318827.0,3256.8087646530057,58.9,14555.0,726.0,17197.738,64.9,970.0,6038.0,63.1,642.4,5.6,6.7,275200.0
2014-04-01,5.4,162.969,4.3375,99.8622,207.0,1090.0,5.337538079701318,319020.0,2996.5680682409998,58.9,14624.5,743.0,17518.508,64.8,1043.0,6084.0,62.8,650.5,5.7,6.2,288000.0
2014-05-01,5.6,164.68400000000003,4.192,103.247,207.1,1018.0,5.337538079701318,319225.0,3247.923728337743,58.9,14689.5,754.0,17518.508,64.8,1007.0,6109.0,62.9,650.0,5.2,6.3,288000.0
2014-06-01,5.6,166.21400000000003,4.1625,102.0049,207.0,1010.0,5.337538079701318,319438.0,2848.4045403414175,59.0,14760.1,771.0,17518.508,64.8,911.0,6133.0,62.8,657.1,5.7,6.1,288000.0
2014-07-01,5.5,167.138,4.13,104.798,207.0,1076.0,5.337538079701318,319670.0,3018.4700379230007,59.0,14821.1,790.0,17804.228,64.3,1085.0,6178.0,62.9,665.1,6.2,6.2,281000.0
2014-08-01,5.3,167.452,4.115,103.4822,207.8,1047.0,5.337538079701318,319919.0,3323.5851021384033,59.0,14894.2,793.0,17804.228,64.3,984.0,6210.0,62.9,669.8,5.4,6.1,281000.0
2014-09-01,5.5,167.243,4.1625,106.4102,208.8,1077.0,5.337538079701318,320166.0,3624.7681794699124,59.1,14951.2,797.0,17804.228,64.3,1023.0,6242.0,62.8,677.3,5.4,5.9,281000.0
2014-10-01,5.4,166.91099999999997,4.036,107.4771,210.5,1094.0,5.337538079701318,320403.0,3377.180768975916,59.3,15022.7,806.0,17912.079,63.9,1074.0,6259.0,62.9,674.1,5.3,5.7,298900.0
2014-11-01,5.6,166.65900000000002,3.9975,99.994,210.3,1059.0,5.337538079701318,320616.0,3123.9957221105615,59.2,15094.0,814.0,17912.079,63.9,1001.0,6272.0,62.9,676.7,5.7,5.8,298900.0
2014-12-01,6.0,166.46099999999998,3.864,107.8144,210.0,1072.0,5.338018733399589,320815.0,3534.3725315512033,59.3,15170.9,826.0,17912.079,63.9,1073.0,6293.0,62.8,672.6,5.1,5.6,298900.0
2015-01-01,6.3,166.25099999999998,3.67,108.0196,217.3,1049.0,5.343290732190768,320997.0,3529.8635636650883,59.3,15230.8,830.0,18063.529,63.8,1085.0,6320.0,62.9,680.1,4.8,5.7,289200.0
2015-02-01,6.4,166.63299999999998,3.71,98.3234,217.7,1127.0,5.343290732190768,321164.0,3123.9957221105615,59.2,15313.3,830.0,18063.529,63.8,886.0,6361.0,62.7,680.4,4.5,5.5,289200.0
2015-03-01,5.9,168.09,3.77,98.0626,217.3,1072.0,5.343290732190768,321344.0,2766.2028797018284,59.2,15314.2,843.0,18063.529,63.8,960.0,6334.0,62.6,682.1,5.1,5.4,289200.0
2015-04-01,5.9,169.97,3.672,102.8839,225.0,1166.0,5.3442462984364365,321538.0,3742.890747753275,59.3,15373.5,868.0,18279.784,63.5,1190.0,6392.0,62.8,684.7,4.9,5.4,289100.0
2015-05-01,5.8,171.85,3.84,104.7122,224.4,1272.0,5.3442462984364365,321740.0,3793.0695706367555,59.4,15442.7,878.0,18279.784,63.5,1079.0,6427.0,62.9,690.0,5.0,5.6,289100.0
2015-06-01,5.7,173.451,3.9825,107.4307,223.7,1379.0,5.3442462984364365,321954.0,3565.9642467762424,59.4,15479.0,896.0,18279.784,63.5,1205.0,6441.0,62.7,688.5,5.4,5.3,289100.0
2015-07-01,5.6,174.49599999999998,4.046,112.8845,223.9,1140.0,5.3442462984364365,322186.0,3683.7442694417796,59.3,15518.6,908.0,18401.626,63.6,1146.0,6472.0,62.6,697.7,5.2,5.2,295800.0
2015-08-01,5.6,174.938,3.905,114.3793,224.8,1165.0,5.3442462984364365,322427.0,3620.2386651177467,59.4,15550.5,921.0,18401.626,63.6,1130.0,6490.0,62.6,698.2,5.0,5.1,295800.0
2015-09-01,5.8,175.045,3.89,114.5231,224.1,1144.0,5.3442462984364365,322670.0,3921.3354285342284,59.2,15570.5,939.0,18401.626,63.6,1224.0,6508.0,62.4,699.8,5.9,5.0,295800.0
2015-10-01,5.8,175.051,3.796,113.241,224.3,1160.0,5.3442462984364365,322901.0,3670.11921555682,59.3,15608.0,943.0,18435.137,63.7,1058.0,6547.0,62.5,702.6,5.6,5.0,302500.0
2015-11-01,5.6,175.143,3.9425,112.7522,223.8,1244.0,5.3442462984364365,323113.0,3738.33500893432,59.4,15615.4,962.0,18435.137,63.7,1172.0,6598.0,62.5,708.9,5.5,5.1,302500.0
2015-12-01,5.8,175.11700000000002,3.964,119.8456,224.1,1211.0,5.3442462984364365,323318.0,3843.368124908623,59.6,15668.4,970.0,18435.137,63.7,1146.0,6630.0,62.7,712.9,5.1,5.0,302500.0
2016-01-01,6.1,175.03799999999998,3.8725,116.7888,231.5,1171.0,5.374352052824034,323509.0,3994.972219511117,59.7,15695.5,968.0,18525.933,63.5,1092.0,6631.0,62.7,714.2,5.6,4.8,299800.0
2016-02-01,5.6,175.283,3.66,119.0626,229.3,1172.0,5.374352052824034,323687.0,3907.556048157845,59.8,15695.9,982.0,18525.933,63.5,1225.0,6640.0,62.8,717.0,5.5,4.9,299800.0
2016-03-01,5.9,176.60299999999998,3.694,118.9009,229.6,1118.0,5.375278407684165,323871.0,3752.0052185267564,59.8,15731.6,987.0,18525.933,63.5,1111.0,6678.0,63.0,720.5,5.5,5.0,299800.0
2016-04-01,5.5,178.497,3.605,109.6192,233.4,1160.0,5.378513908542313,324061.0,3489.329579381957,59.7,15758.9,998.0,18711.702,63.1,1163.0,6702.0,62.9,726.2,5.0,5.1,306000.0
2016-05-01,5.3,180.345,3.6,107.7492,233.2,1205.0,5.378513908542313,324260.0,3738.33500893432,59.7,15777.2,1010.0,18711.702,63.1,1148.0,6689.0,62.7,726.8,5.1,4.8,306000.0
2016-06-01,4.9,181.917,3.568,110.7745,233.7,1208.0,5.378513908542313,324476.0,4240.628786046979,59.7,15821.4,1016.0,18711.702,63.1,1203.0,6701.0,62.7,727.4,5.3,4.9,306000.0
2016-07-01,5.1,183.02,3.44,105.8163,235.4,1198.0,5.378513908542313,324697.0,4068.8540608426165,59.8,15891.5,1033.0,18892.639,63.4,1239.0,6735.0,62.8,728.1,4.5,4.8,303800.0
2016-08-01,5.1,183.658,3.435,105.2523,235.1,1201.0,5.378513908542313,324924.0,3985.7541600202603,59.8,15931.3,1038.0,18892.639,63.4,1171.0,6736.0,62.9,734.3,5.0,4.9,303800.0
2016-09-01,5.1,183.948,3.46,105.2719,234.9,1303.0,5.378513908542313,325155.0,3898.3746476152455,59.7,15999.1,1038.0,18892.639,63.4,1068.0,6768.0,62.9,744.9,5.2,5.0,303800.0
2016-10-01,5.3,184.022,3.47,106.2018,234.7,1254.0,5.378513908542313,325368.0,4059.605527868054,59.7,16059.4,1053.0,19089.379,63.5,1313.0,6799.0,62.8,743.8,5.2,4.9,310900.0
2016-11-01,5.4,184.234,3.77,107.0915,234.9,1230.0,5.378513908542313,325562.0,4877.839215260386,59.7,16107.6,1042.0,19089.379,63.5,1140.0,6823.0,62.7,744.0,5.2,4.7,310900.0
2016-12-01,5.0,184.406,4.198,103.4522,233.9,1248.0,5.378513908542313,325742.0,4203.380284676055,59.7,16182.5,1057.0,19089.379,63.5,1252.0,6818.0,62.7,741.9,5.4,4.7,310900.0
2017-01-01,5.3,184.657,4.15,103.6667,238.9,1296.0,5.38632824387075,325901.0,4110.519209211186,59.9,16293.3,1063.0,19280.084,63.6,1190.0,6840.0,62.8,744.3,5.4,4.7,313100.0
2017-02-01,5.6,185.023,4.1675,109.3678,239.4,1237.0,5.38632824387075,326050.0,4423.053600431567,60.0,16363.5,1070.0,19280.084,63.6,1271.0,6881.0,62.9,747.6,5.3,4.6,313100.0
2017-03-01,5.6,186.532,4.196,104.1273,239.3,1273.0,5.38541207339897,326207.0,4418.358844466205,60.2,16415.1,1071.0,19280.084,63.6,1190.0,6902.0,62.9,746.5,5.0,4.4,313100.0
2017-04-01,5.7,188.546,4.045,99.4783,245.3,1239.0,5.394536224288579,326371.0,4054.982682169182,60.2,16476.0,1075.0,19438.643,63.9,1146.0,6916.0,63.0,745.1,5.4,4.4,318200.0
2017-05-01,6.3,190.543,4.01,98.5261,245.5,1205.0,5.394536224288579,326548.0,4526.5640616309365,60.1,16573.2,1071.0,19438.643,63.9,1157.0,6931.0,62.8,747.2,5.1,4.4,318200.0
2017-06-01,6.0,192.271,3.904,98.5578,245.4,1353.0,5.394536224288579,326743.0,4839.637215971159,60.1,16604.0,1073.0,19438.643,63.9,1249.0,6962.0,62.8,747.5,5.3,4.3,318200.0
2017-07-01,6.0,193.516,3.9675,96.7684,245.6,1254.0,5.394536224288579,326939.0,4540.712402811671,60.2,16665.9,1075.0,19692.595,63.9,1206.0,6968.0,62.9,753.2,5.8,4.3,320500.0
2017-08-01,6.1,194.351,3.88,96.8806,245.6,1336.0,5.428028973069694,327140.0,4231.311119672468,60.1,16733.7,1083.0,19692.595,63.9,1159.0,7002.0,62.9,752.7,6.1,4.4,320500.0
2017-09-01,5.9,194.822,3.805,96.879,244.7,1277.0,5.517452896464707,327342.0,4259.27516968683,60.4,16841.9,1093.0,19692.595,63.9,1181.0,7013.0,63.1,752.2,5.3,4.3,320500.0
2017-10-01,6.0,195.08900000000003,3.895,98.9506,243.8,1360.0,5.517452896464707,327528.0,4649.445546837622,60.1,16930.8,1101.0,20037.088,64.0,1257.0,7031.0,62.7,759.7,5.5,4.2,337900.0
2017-11-01,5.6,195.457,3.922,101.8784,243.4,1295.0,5.517452896464707,327699.0,4583.204985641023,60.1,16997.5,1107.0,20037.088,64.0,1273.0,7068.0,62.7,763.3,4.8,4.2,337900.0
2017-12-01,5.0,195.852,3.95,102.0626,243.3,1312.0,5.517452896464707,327848.0,4668.402760911438,60.1,17058.2,1100.0,20037.088,64.0,1177.0,7091.0,62.7,772.5,5.6,4.1,337900.0
2018-01-01,5.7,196.11900000000003,4.0325,100.0281,246.8,1311.0,5.446306244261486,327969.0,4706.3587395266595,60.1,17141.7,1105.0,20328.553,64.2,1299.0,7093.0,62.7,776.7,6.0,4.0,331800.0
2018-02-01,5.8,196.908,4.33,101.3911,246.6,1331.0,5.446306244261486,328085.0,5088.906770777861,60.4,17204.1,1109.0,20328.553,64.2,1277.0,7184.0,63.0,785.2,5.7,4.1,331800.0
2018-03-01,5.9,198.576,4.444,100.3022,246.5,1381.0,5.486869473092628,328219.0,4578.480073192751,60.4,17268.2,1121.0,20328.553,64.2,1318.0,7194.0,62.9,787.9,5.2,4.0,331800.0
2018-04-01,6.0,200.61900000000003,4.4675,102.4601,248.1,1365.0,5.495937960631161,328364.0,4782.435899971304,60.4,17328.7,1124.0,20580.912,64.5,1276.0,7212.0,62.9,792.9,5.6,4.0,315600.0
2018-05-01,6.0,202.457,4.586,105.2745,249.2,1331.0,5.5053315359323625,328521.0,4963.990424329201,60.5,17404.4,1131.0,20580.912,64.5,1357.0,7274.0,62.9,798.1,5.5,3.8,315600.0
2018-06-01,6.3,204.047,4.57,103.0784,251.0,1338.0,5.5053315359323625,328692.0,4725.357432420778,60.5,17488.4,1126.0,20580.912,64.5,1192.0,7292.0,63.0,802.2,5.8,4.0,315600.0
2018-07-01,6.5,204.954,4.5275,103.6884,250.3,1333.0,5.50573795739701,328863.0,4432.4458022651215,60.6,17587.6,1127.0,20798.73,64.4,1208.0,7318.0,63.0,803.0,6.0,3.8,330900.0
2018-08-01,6.6,205.332,4.55,103.0046,249.6,1293.0,5.527840524826286,329040.0,4963.990424329201,60.3,17664.0,1129.0,20798.73,64.4,1288.0,7347.0,62.6,802.1,6.5,3.8,330900.0
2018-09-01,6.8,205.378,4.6275,100.7646,249.7,1320.0,5.527840524826286,329216.0,4606.842686152831,60.4,17693.5,1135.0,20798.73,64.4,1250.0,7375.0,62.8,803.8,6.6,3.7,330900.0
2018-10-01,6.7,205.373,4.83,100.0901,250.3,1280.0,5.527840524826286,329379.0,4301.28321760076,60.5,17749.8,1141.0,20917.867,64.6,1221.0,7389.0,62.9,803.4,7.2,3.8,322800.0
